created_at,temperatura,pressao,altitude,humidade,chuva
2023-10-24T17:15:08+00:00,32.31,935.38416,669.44434,45.53711,0
2023-10-24T17:15:39+00:00,32.27,935.41248,669.19275,45.76758,0
2023-10-24T17:16:09+00:00,32.25,935.36188,669.64227,45.70605,0
2023-10-24T17:16:40+00:00,32.2,935.37982,669.48297,45.75977,0
2023-10-24T17:17:10+00:00,32.16,935.41315,669.18683,45.77832,0
2023-10-24T17:17:41+00:00,32.11,935.38257,669.45825,45.77344,0
2023-10-24T17:18:12+00:00,32.06,935.41608,669.16052,45.82715,0
2023-10-24T17:18:42+00:00,32.04,935.40295,669.27747,45.83691,0
2023-10-24T17:19:13+00:00,32.03,935.40741,669.23779,45.8125,0
2023-10-24T17:19:44+00:00,31.99,935.42078,669.11926,45.86719,0
2023-10-24T17:20:14+00:00,31.96,935.43103,669.02802,45.87598,0
2023-10-24T17:20:45+00:00,32.01,935.45502,668.81506,45.79883,0
2023-10-24T17:21:16+00:00,31.98,935.42993,669.03772,45.76172,0
2023-10-24T17:21:46+00:00,31.98,935.39764,669.35901,45.78418,0
2023-10-24T17:22:17+00:00,32,935.44641,668.89124,45.75098,0
2023-10-24T17:22:47+00:00,31.96,935.44373,668.91541,45.8291,0
2023-10-24T17:23:18+00:00,31.93,935.43732,668.97223,45.93164,0
2023-10-24T17:23:49+00:00,31.93,935.43915,668.95563,45.77832,0
2023-10-24T17:24:20+00:00,31.92,935.45825,668.78613,45.88184,0
2023-10-24T17:24:50+00:00,31.86,935.41486,669.17181,45.87695,0
2023-10-24T17:25:21+00:00,31.85,935.40021,669.30164,45.81836,0
2023-10-24T17:25:52+00:00,31.83,935.38947,669.39709,45.75781,0
2023-10-24T17:26:23+00:00,31.85,935.42096,669.11761,45.67676,0
2023-10-24T17:26:53+00:00,31.85,935.38953,669.39661,45.66602,0
2023-10-24T17:27:24+00:00,31.83,935.39539,669.34454,45.74609,0
2023-10-24T17:27:55+00:00,31.81,935.375,669.52588,45.81445,0
2023-10-24T17:28:25+00:00,31.77,935.38794,669.41052,45.86914,0
2023-10-24T17:28:56+00:00,31.73,935.39758,669.32526,45.95801,0
2023-10-24T17:29:27+00:00,31.77,935.41205,669.19647,45.8916,0
2023-10-24T17:29:57+00:00,31.75,935.36737,669.59344,45.83105,0
2023-10-24T17:30:28+00:00,31.74,935.39594,669.33972,45.80664,0
2023-10-24T17:30:59+00:00,31.73,935.39758,669.32526,45.75879,0
2023-10-24T17:31:29+00:00,31.71,935.37268,669.54626,45.6875,0
2023-10-24T17:32:00+00:00,31.66,935.38086,669.47382,45.75195,0
2023-10-24T17:32:30+00:00,31.66,935.39673,669.33276,45.76367,0
2023-10-24T17:33:01+00:00,31.67,935.41077,669.20776,45.72852,0
2023-10-24T17:33:32+00:00,31.67,935.38123,669.47058,45.84668,0
2023-10-24T17:34:02+00:00,31.65,935.39148,669.37939,45.85645,0
2023-10-24T17:34:33+00:00,31.66,935.45099,668.85046,45.8457,0
2023-10-24T17:35:04+00:00,31.63,935.38513,669.43573,45.86719,0
2023-10-24T17:35:34+00:00,31.6,935.42688,669.06506,45.94531,0
2023-10-24T17:36:05+00:00,31.62,935.38733,669.41589,45.86426,0
2023-10-24T17:36:36+00:00,31.59,935.3645,669.61865,45.89648,0
2023-10-24T17:37:06+00:00,31.57,935.39813,669.32037,46.03418,0
2023-10-24T17:37:37+00:00,31.59,935.38763,669.41321,46.00293,0
2023-10-24T17:38:07+00:00,31.57,935.40289,669.27802,46.22168,0
2023-10-24T17:38:38+00:00,31.51,935.43042,669.03339,46.40332,0
2023-10-24T17:39:09+00:00,31.52,935.43201,669.01947,46.42773,0
2023-10-24T17:39:39+00:00,31.54,935.43408,669.00067,46.42969,0
2023-10-24T17:40:10+00:00,31.55,935.42096,669.11761,46.43066,0
2023-10-24T17:40:41+00:00,31.52,935.42236,669.10474,46.43945,0
2023-10-24T17:41:11+00:00,31.51,935.42389,669.09137,46.52051,0
2023-10-24T17:41:42+00:00,31.52,935.4342,668.99963,46.43945,0
2023-10-24T17:42:12+00:00,31.52,935.43481,668.99426,46.43848,0
2023-10-24T17:42:43+00:00,31.55,935.4447,668.90625,46.33691,0
2023-10-24T17:43:14+00:00,31.53,935.42261,669.1026,46.31152,0
2023-10-24T17:43:44+00:00,31.52,935.40997,669.21527,46.18262,0
2023-10-24T17:44:15+00:00,31.54,935.4267,669.06665,46.30078,0
2023-10-24T17:44:46+00:00,31.58,935.41016,669.21313,46.25879,0
2023-10-24T17:45:16+00:00,31.64,935.4328,669.01251,45.97266,0
2023-10-24T17:45:47+00:00,31.65,935.49329,668.47498,45.83301,0
2023-10-24T17:46:18+00:00,31.66,935.44812,668.87622,45.66992,0
2023-10-24T17:46:48+00:00,31.67,935.41095,669.20612,45.47363,0
2023-10-24T17:47:19+00:00,31.68,935.48779,668.5238,45.66113,0
2023-10-24T17:47:50+00:00,31.73,935.48077,668.586,45.49023,0
2023-10-24T17:48:20+00:00,31.73,935.48547,668.54419,45.49023,0
2023-10-24T17:48:51+00:00,31.65,935.53345,668.11829,45.59961,0
2023-10-24T17:49:22+00:00,31.66,935.55573,667.92035,45.30762,0
2023-10-24T17:49:53+00:00,31.66,935.54437,668.02118,45.27246,0
2023-10-24T17:50:23+00:00,31.71,935.55359,667.9397,45.31348,0
2023-10-24T17:50:54+00:00,31.72,935.57202,667.77551,45.06738,0
2023-10-24T17:51:25+00:00,31.72,935.57642,667.73694,45.20898,0
2023-10-24T17:51:55+00:00,31.67,935.58734,667.63983,45.08594,0
2023-10-24T17:52:26+00:00,31.64,935.58984,667.61731,45.0957,0
2023-10-24T17:52:57+00:00,31.63,935.61096,667.43011,45.03711,0
2023-10-24T17:53:27+00:00,31.64,935.617,667.37646,44.95508,0
2023-10-24T17:53:58+00:00,31.67,935.58734,667.63983,44.96875,0
2023-10-24T17:54:28+00:00,31.68,935.59485,667.57281,44.88867,0
2023-10-24T17:54:59+00:00,31.69,935.57349,667.7627,44.90137,0
2023-10-24T17:55:30+00:00,31.68,935.58966,667.6189,44.90039,0
2023-10-24T17:56:00+00:00,31.71,935.60455,667.487,44.98535,0
2023-10-24T17:56:31+00:00,31.66,935.61224,667.41833,45.08594,0
2023-10-24T17:57:02+00:00,31.69,935.63397,667.22577,45.16992,0
2023-10-24T17:57:32+00:00,31.66,935.59644,667.55884,45.19043,0
2023-10-24T17:58:03+00:00,31.63,935.61768,667.37006,45.37598,0
2023-10-24T17:58:33+00:00,31.6,935.60034,667.52399,45.45313,0
2023-10-24T17:59:04+00:00,31.62,935.58423,667.66718,45.45605,0
2023-10-24T17:59:35+00:00,31.64,935.59607,667.56207,45.58691,0
2023-10-24T18:00:05+00:00,31.6,935.58521,667.65863,45.75781,0
2023-10-24T18:00:36+00:00,31.66,935.59174,667.60071,45.75195,0
2023-10-24T18:01:07+00:00,31.66,935.61224,667.41833,45.75195,0
2023-10-24T18:01:37+00:00,31.63,935.57587,667.74176,45.80762,0
2023-10-24T18:02:08+00:00,31.63,935.54297,668.03357,45.71484,0
2023-10-24T18:02:39+00:00,31.64,935.52313,668.21002,45.84375,0
2023-10-24T18:03:09+00:00,31.63,935.52771,668.16925,45.86719,0
2023-10-24T18:03:40+00:00,31.67,935.53064,668.14349,45.75293,0
2023-10-24T18:04:10+00:00,31.73,935.51135,668.31464,45.89941,0
2023-10-24T18:04:41+00:00,31.72,935.54358,668.0282,45.93262,0
2023-10-24T18:05:12+00:00,31.73,935.50873,668.33765,45.81738,0
2023-10-24T18:05:42+00:00,31.75,935.50189,668.3988,46.07715,0
2023-10-24T18:06:13+00:00,31.77,935.46295,668.74426,46.11328,0
2023-10-24T18:06:44+00:00,31.77,935.45154,668.84564,46.13672,0
2023-10-24T18:07:14+00:00,31.77,935.4856,668.54309,46.3125,0
2023-10-24T18:07:45+00:00,31.8,935.45776,668.79041,45.98926,0
2023-10-24T18:08:16+00:00,31.81,935.45874,668.7818,46.30566,0
2023-10-24T18:08:46+00:00,31.8,935.46094,668.76251,46.35059,0
2023-10-24T18:09:17+00:00,31.83,935.46564,668.72064,46.2832,0
2023-10-24T18:09:48+00:00,31.81,935.48987,668.50555,46.43457,0
2023-10-24T18:10:18+00:00,31.82,935.50659,668.35699,46.36426,0
2023-10-24T18:10:49+00:00,31.83,935.51373,668.29315,46.54102,0
2023-10-24T18:11:20+00:00,31.83,935.49164,668.4895,46.4707,0
2023-10-24T18:11:50+00:00,31.85,935.49139,668.49164,46.54297,0
2023-10-24T18:12:21+00:00,31.86,935.46857,668.6944,46.75488,0
2023-10-24T18:12:51+00:00,31.88,935.50226,668.48999,46.76855,0
2023-10-24T18:13:22+00:00,31.89,935.53436,668.11023,46.74609,0
2023-10-24T18:13:53+00:00,31.89,935.51483,668.28351,46.62891,0
2023-10-24T18:14:23+00:00,31.89,935.51752,668.25989,46.85059,0
2023-10-24T18:14:54+00:00,31.89,935.5307,668.14294,46.93359,0
2023-10-24T18:15:25+00:00,31.9,935.55267,667.94769,46.73633,0
2023-10-24T18:15:55+00:00,31.92,935.54712,667.99707,46.92383,0
2023-10-24T18:16:26+00:00,31.9,935.58044,667.70099,46.93359,0
2023-10-24T18:16:57+00:00,31.91,935.61346,667.40759,47.02832,0
2023-10-24T18:17:27+00:00,31.92,935.58325,667.67578,47.05273,0
2023-10-24T18:17:58+00:00,31.91,935.58057,667.69989,47.25,0
2023-10-24T18:18:28+00:00,31.94,935.62158,667.33575,46.80859,0
2023-10-24T18:18:59+00:00,31.95,935.6322,667.24133,47.20703,0
2023-10-24T18:19:30+00:00,31.96,935.66345,666.9635,47.26758,0
2023-10-24T18:20:00+00:00,31.96,935.64819,667.12921,47.23242,0
2023-10-24T18:20:31+00:00,31.95,935.66498,666.95007,47.33691,0
2023-10-24T18:21:02+00:00,31.96,935.67133,666.8938,47.11523,0
2023-10-24T18:21:32+00:00,31.97,935.67096,666.89703,47.30371,0
2023-10-24T18:22:03+00:00,31.98,935.67328,666.87665,47.31738,0
2023-10-24T18:22:34+00:00,31.97,935.68115,666.8064,47.25684,0
2023-10-24T18:23:04+00:00,31.97,935.67548,666.85681,47.30371,0
2023-10-24T18:23:35+00:00,31.99,935.68451,666.77686,47.3877,0
2023-10-24T18:24:06+00:00,32,935.64862,667.09546,47.3418,0
2023-10-24T18:24:36+00:00,32.01,935.69141,666.71576,47.41309,0
2023-10-24T18:25:07+00:00,32.02,935.70001,666.63904,47.35645,0
2023-10-24T18:25:38+00:00,32,935.68079,666.80957,47.5752,0
2023-10-24T18:26:09+00:00,31.97,935.6687,666.91736,47.68945,0
2023-10-24T18:26:40+00:00,32,935.6955,666.67926,47.57617,0
2023-10-24T18:27:10+00:00,32,935.6756,666.85571,47.57617,0
2023-10-24T18:27:41+00:00,31.98,935.66803,666.92328,46.77832,0
2023-10-24T18:28:12+00:00,32.01,935.59821,667.54327,46.08008,0
2023-10-24T18:28:42+00:00,31.94,935.69904,666.64764,45.82715,0
2023-10-24T18:29:13+00:00,31.93,935.67847,666.83051,45.62695,0
2023-10-24T18:29:43+00:00,31.84,935.70514,666.59344,45.4541,0
2023-10-24T18:30:14+00:00,31.82,935.6944,666.6889,45.24219,0
2023-10-24T18:30:45+00:00,31.74,935.70099,666.63043,45.30371,0
2023-10-24T18:31:15+00:00,31.81,935.66876,666.91687,45.44043,0
2023-10-24T18:31:46+00:00,31.84,935.6593,667.09167,45.54785,0
2023-10-24T18:32:17+00:00,31.87,935.65216,667.06378,45.5625,0
2023-10-24T18:32:47+00:00,31.89,935.66656,666.93616,45.57715,0
2023-10-24T18:33:18+00:00,31.93,935.65308,667.05579,45.62695,0
2023-10-24T18:33:49+00:00,31.93,935.68536,666.76935,45.67285,0
2023-10-24T18:34:19+00:00,31.95,935.61877,667.36041,45.85254,0
2023-10-24T18:34:50+00:00,31.97,935.62451,667.30945,45.9707,0
2023-10-24T18:35:21+00:00,31.97,935.64874,667.24402,45.71387,0
2023-10-24T18:35:51+00:00,31.97,935.62109,667.34003,46.12207,0
2023-10-24T18:36:22+00:00,31.97,935.59784,667.54651,46.2168,0
2023-10-24T18:36:53+00:00,31.98,935.62354,667.31805,46.10059,0
2023-10-24T18:37:23+00:00,31.96,935.62836,667.27563,46.28516,0
2023-10-24T18:37:54+00:00,31.96,935.60455,667.487,46.34375,0
2023-10-24T18:38:25+00:00,31.96,935.6012,667.51648,46.46094,0
2023-10-24T18:38:55+00:00,31.95,935.5733,667.76428,46.50684,0
2023-10-24T18:39:26+00:00,31.93,935.54718,667.99652,46.25879,0
2023-10-24T18:39:56+00:00,31.95,935.54047,668.05609,46.62305,0
2023-10-24T18:40:27+00:00,31.96,935.5058,668.36395,46.63574,0
2023-10-24T18:40:58+00:00,31.95,935.52875,668.16016,46.72949,0
2023-10-24T18:41:29+00:00,31.95,935.55298,667.94501,46.57715,0
2023-10-24T18:41:59+00:00,31.96,935.55701,667.90912,46.87012,0
2023-10-24T18:42:30+00:00,31.94,935.57404,667.75781,46.63379,0
2023-10-24T18:43:01+00:00,31.95,935.59875,667.53845,46.69336,0
2023-10-24T18:43:31+00:00,31.98,935.58734,667.63983,47.08301,0
2023-10-24T18:44:02+00:00,32.01,935.60315,667.49933,47.0498,0
2023-10-24T18:44:33+00:00,32,935.63837,667.18665,47.24805,0
2023-10-24T18:45:03+00:00,32.02,935.61169,667.42316,47.0752,0
2023-10-24T18:45:34+00:00,31.99,935.61609,667.38452,46.7207,0
2023-10-24T18:46:05+00:00,31.98,935.62219,667.33038,47.26953,0
2023-10-24T18:46:35+00:00,31.98,935.68243,666.7951,47.0127,0
2023-10-24T18:47:06+00:00,31.99,935.64764,667.104,47.31738,0
2023-10-24T18:47:37+00:00,32.01,935.68994,666.72858,47.50684,0
2023-10-24T18:48:07+00:00,32.01,935.68091,666.80853,47.56445,0
2023-10-24T18:48:38+00:00,32.03,935.70703,666.57684,47.69629,0
2023-10-24T18:49:09+00:00,32.04,935.72888,666.38269,47.55566,0
2023-10-24T18:49:39+00:00,32.01,935.70642,666.58221,47.47168,0
2023-10-24T18:50:10+00:00,32.01,935.67798,666.83478,47.75195,0
2023-10-24T18:50:40+00:00,32.04,935.72516,666.41595,47.76758,0
2023-10-24T18:51:11+00:00,32.04,935.73407,666.33655,47.24023,0
2023-10-24T18:51:42+00:00,32.05,935.66388,666.95978,47.83887,0
2023-10-24T18:52:12+00:00,32.06,935.67139,666.89325,47.82812,0
2023-10-24T18:52:43+00:00,32.02,935.6344,667.22205,48.00977,0
2023-10-24T18:53:14+00:00,32.03,935.68591,666.76453,48.15234,0
2023-10-24T18:53:44+00:00,32.05,935.67358,666.87396,48.21289,0
2023-10-24T18:54:15+00:00,32.04,935.66748,666.9281,48.16504,0
2023-10-24T18:54:46+00:00,32.07,935.66077,666.98767,48.09766,0
2023-10-24T18:55:16+00:00,32.07,935.69647,666.67065,48.12109,0
2023-10-24T18:55:47+00:00,32.06,935.69409,666.69159,48.24902,0
2023-10-24T18:56:17+00:00,32.08,935.6687,666.91736,48.28613,0
2023-10-24T18:56:48+00:00,32.07,935.69482,666.68518,48.26172,0
2023-10-24T18:57:19+00:00,32.09,935.73108,666.3634,48.33398,0
2023-10-24T18:57:49+00:00,32.1,935.72955,666.37677,48.26465,0
2023-10-24T18:58:20+00:00,32.07,935.75031,666.19232,48.4248,0
2023-10-24T18:58:51+00:00,32.07,935.77234,665.99707,48.51855,0
2023-10-24T18:59:21+00:00,32.06,935.7796,665.93219,48.62305,0
2023-10-24T18:59:52+00:00,32.05,935.7605,666.10223,48.64648,0
2023-10-24T19:00:23+00:00,32.06,935.79993,665.75201,48.63477,0
2023-10-24T19:00:53+00:00,32.07,935.87268,665.10583,48.70605,0
2023-10-24T19:01:24+00:00,32.07,935.84766,665.32782,48.77637,0
2023-10-24T19:01:55+00:00,32.09,935.85846,665.23242,48.75488,0
2023-10-24T19:02:25+00:00,32.07,935.86749,665.15198,48.72949,0
2023-10-24T19:02:56+00:00,32.06,935.91205,664.75623,48.8916,0
2023-10-24T19:03:26+00:00,32.05,935.89062,664.94659,49.07812,0
2023-10-24T19:03:57+00:00,32.05,935.89752,664.88544,49.03125,0
2023-10-24T19:04:28+00:00,32.06,935.8797,665.04364,49.06738,0
2023-10-24T19:04:58+00:00,32.06,935.93921,664.51544,49.10254,0
2023-10-24T19:05:29+00:00,32.03,935.94476,664.46613,49.22852,0
2023-10-24T19:06:00+00:00,32.04,935.98712,664.08972,49.24023,0
2023-10-24T19:06:30+00:00,32.03,936.04041,663.61682,49.30957,0
2023-10-24T19:07:01+00:00,32.01,936.00409,663.90479,49.23828,0
2023-10-24T19:07:31+00:00,32.03,936.04156,663.60663,49.43848,0
2023-10-24T19:08:02+00:00,32.04,936.01782,663.81738,49.43945,0
2023-10-24T19:08:33+00:00,32.01,936.04828,663.54712,49.24902,0
2023-10-24T19:09:03+00:00,31.99,936.05939,663.44849,49.30469,0
2023-10-24T19:09:34+00:00,31.9,936.02466,663.75677,48.5127,0
2023-10-24T19:10:05+00:00,31.85,936.07611,663.29999,48.51855,0
2023-10-24T19:10:35+00:00,31.78,936.06189,663.09467,47.98633,0
2023-10-24T19:11:06+00:00,31.67,936.09705,663.11395,47.91504,0
2023-10-24T19:11:37+00:00,31.65,936.10956,663.00299,47.70312,0
2023-10-24T19:12:07+00:00,31.57,936.09033,663.17346,47.63574,0
2023-10-24T19:12:38+00:00,31.51,936.09058,663.17133,47.60742,0
2023-10-24T19:13:09+00:00,31.49,936.15369,662.7923,47.76758,0
2023-10-24T19:13:39+00:00,31.46,936.12842,662.83569,47.7998,0
2023-10-24T19:14:10+00:00,31.38,936.125,662.86572,47.83887,0
2023-10-24T19:14:41+00:00,31.35,936.13721,662.75745,47.80078,0
2023-10-24T19:15:11+00:00,31.39,936.16797,662.48456,47.61719,0
2023-10-24T19:15:42+00:00,31.34,936.16986,662.46741,47.56543,0
2023-10-24T19:16:13+00:00,31.31,936.20917,662.11896,47.65625,0
2023-10-24T19:16:43+00:00,31.3,936.22595,661.96991,47.67773,0
2023-10-24T19:17:14+00:00,31.19,936.17517,662.42078,47.76074,0
2023-10-24T19:17:45+00:00,31.14,936.24017,661.84338,47.79004,0
2023-10-24T19:18:15+00:00,31.13,936.21735,662.04602,47.85937,0
2023-10-24T19:18:46+00:00,31.12,936.21631,662.05518,47.96289,0
2023-10-24T19:19:17+00:00,31.04,936.20654,662.14197,48.03711,0
2023-10-24T19:19:47+00:00,31.06,936.24823,661.77209,48.02637,0
2023-10-24T19:20:18+00:00,31.02,936.22534,661.97528,47.96387,0
2023-10-24T19:20:49+00:00,30.97,936.29468,661.35986,48.12207,0
2023-10-24T19:21:19+00:00,30.92,936.32623,661.07953,48.16309,0
2023-10-24T19:21:50+00:00,30.89,936.32532,661.08759,48.21875,0
2023-10-24T19:22:21+00:00,30.9,936.34875,660.87964,48.21875,0
2023-10-24T19:22:51+00:00,30.71,936.28937,661.40704,48.50195,0
2023-10-24T19:23:22+00:00,30.78,936.3092,661.23071,48.32324,0
2023-10-24T19:23:52+00:00,30.79,936.32916,661.05383,48.33691,0
2023-10-24T19:24:23+00:00,30.77,936.40759,660.35754,48.49805,0
2023-10-24T19:24:54+00:00,30.75,936.34814,660.88495,48.6709,0
2023-10-24T19:25:24+00:00,30.8,936.36267,660.75635,48.64062,0
2023-10-24T19:25:55+00:00,30.78,936.38861,660.52588,48.81348,0
2023-10-24T19:26:26+00:00,30.71,936.40125,660.41382,48.96777,0
2023-10-24T19:26:56+00:00,30.73,936.3858,660.55103,49.07715,0
2023-10-24T19:27:27+00:00,30.63,936.39673,660.45404,48.97168,0
2023-10-24T19:27:58+00:00,30.51,936.44202,660.05206,49.23926,0
2023-10-24T19:28:28+00:00,30.4,936.47772,659.73529,49.47168,0
2023-10-24T19:28:59+00:00,30.33,936.47565,659.75354,49.63867,0
2023-10-24T19:29:29+00:00,30.38,936.48297,659.68866,49.52734,0
2023-10-24T19:30:00+00:00,30.37,936.54907,659.10236,49.56152,0
2023-10-24T19:30:31+00:00,30.37,936.505,659.328,49.58496,0
2023-10-24T19:31:01+00:00,30.24,936.53796,659.20044,49.7207,0
2023-10-24T19:31:32+00:00,30.18,936.53815,659.19885,50.01855,0
2023-10-24T19:32:03+00:00,30.22,936.49731,659.56165,50.13965,0
2023-10-24T19:32:33+00:00,30.27,936.53632,659.21545,50.19141,0
2023-10-24T19:33:04+00:00,30.34,936.61584,658.50964,50.23438,0
2023-10-24T19:33:34+00:00,30.4,936.50366,659.50482,50.18164,0
2023-10-24T19:34:05+00:00,30.34,936.57611,658.86224,50.22168,0
2023-10-24T19:34:36+00:00,30.43,936.59003,658.73846,50.19629,0
2023-10-24T19:35:06+00:00,30.39,936.63,658.38373,50.41504,0
2023-10-24T19:35:37+00:00,30.46,936.54437,659.14362,50.25879,0
2023-10-24T19:36:08+00:00,30.46,936.54938,659.09912,50.48047,0
2023-10-24T19:36:39+00:00,30.47,936.55609,659.03967,50.65625,0
2023-10-24T19:37:09+00:00,30.52,936.50891,659.72888,50.42871,0
2023-10-24T19:37:40+00:00,30.56,936.5647,658.96356,50.60645,0
2023-10-24T19:38:11+00:00,30.59,936.54944,659.09863,50.4248,0
2023-10-24T19:38:41+00:00,30.63,936.58624,658.81781,50.5459,0
2023-10-24T19:39:12+00:00,30.69,936.57733,658.85156,50.44727,0
2023-10-24T19:39:43+00:00,30.7,936.59937,658.65594,50.44824,0
2023-10-24T19:40:13+00:00,30.76,936.57263,658.89282,50.47852,0
2023-10-24T19:40:44+00:00,30.79,936.59814,658.66669,50.40039,0
2023-10-24T19:41:15+00:00,30.81,936.61157,658.54773,50.69336,0
2023-10-24T19:41:45+00:00,30.83,936.63483,658.34137,50.50879,0
2023-10-24T19:42:16+00:00,30.82,936.64935,658.21222,50.14648,0
2023-10-24T19:42:46+00:00,30.86,936.68048,657.93628,50.43066,0
2023-10-24T19:43:17+00:00,30.83,936.6886,657.86395,50.47266,0
2023-10-24T19:43:48+00:00,30.79,936.71564,657.62439,50.15527,0
2023-10-24T19:44:18+00:00,30.79,936.66138,658.10559,50.94824,0
2023-10-24T19:44:49+00:00,30.84,936.70117,657.7525,50.74414,0
2023-10-24T19:45:20+00:00,30.87,936.64905,658.2149,50.44434,0
2023-10-24T19:45:50+00:00,30.91,936.6261,658.41858,50.92578,0
2023-10-24T19:46:21+00:00,30.89,936.6593,658.12384,50.35254,0
2023-10-24T19:46:52+00:00,30.93,936.63892,658.30493,50.75293,0
2023-10-24T19:47:22+00:00,30.89,936.63562,658.33386,50.5625,0
2023-10-24T19:47:53+00:00,30.93,936.62982,658.38531,50.91602,0
2023-10-24T19:48:24+00:00,30.93,936.59998,658.65057,50.88184,0
2023-10-24T19:48:54+00:00,30.95,936.60461,658.60931,50.97656,0
2023-10-24T19:49:25+00:00,30.95,936.59888,658.66022,50.94141,0
2023-10-24T19:49:56+00:00,30.98,936.5722,658.89709,50.99121,0
2023-10-24T19:50:27+00:00,31,936.61749,658.49518,51.01758,0
2023-10-24T19:50:57+00:00,30.98,936.58258,658.80493,51.0166,0
2023-10-24T19:51:28+00:00,30.97,936.52533,659.31299,51.00195,0
2023-10-24T19:51:59+00:00,30.91,936.49133,659.61469,50.82129,0
2023-10-24T19:52:29+00:00,30.95,936.50397,659.50214,51.07031,0
2023-10-24T19:53:00+00:00,30.96,936.45447,659.94165,51.28125,0
2023-10-24T19:53:30+00:00,30.96,936.44373,660.03705,51.21191,0
2023-10-24T19:54:01+00:00,30.92,936.4624,659.8714,51.32324,0
2023-10-24T19:54:32+00:00,30.91,936.4339,660.12439,51.56641,0
2023-10-24T19:55:03+00:00,30.88,936.396,660.46045,50.8877,0
2023-10-24T19:55:33+00:00,30.9,936.36401,660.74451,51.69336,0
2023-10-24T19:56:04+00:00,30.83,936.42352,660.21606,51.47656,0
2023-10-24T19:56:34+00:00,30.84,936.42548,660.19891,52.04785,0
2023-10-24T19:57:05+00:00,30.8,936.40845,660.35004,51.68262,0
2023-10-24T19:57:36+00:00,30.83,936.41675,660.27661,52.05859,0
2023-10-24T19:58:06+00:00,30.83,936.48346,659.68439,51.8125,0
2023-10-24T19:58:37+00:00,30.83,936.50885,659.45929,51.89648,0
2023-10-24T19:59:08+00:00,30.78,936.49561,659.57666,50.72461,0
2023-10-24T19:59:38+00:00,30.82,936.52173,659.3446,51.92969,0
2023-10-24T20:00:09+00:00,30.78,936.54626,659.12701,51.16797,0
2023-10-24T20:00:40+00:00,30.76,936.62329,658.44373,51.33984,0
2023-10-24T20:01:10+00:00,30.78,936.5321,659.25244,51.73926,0
2023-10-24T20:01:41+00:00,30.82,936.65564,658.15649,51.62695,0
2023-10-24T20:02:11+00:00,30.71,936.70233,657.74231,50.81055,0
2023-10-24T20:02:42+00:00,30.63,936.66846,658.04291,50.69629,0
2023-10-24T20:03:13+00:00,30.52,936.66034,658.11469,50.55664,0
2023-10-24T20:03:43+00:00,30.54,936.64813,658.17792,50.19727,0
2023-10-24T20:04:14+00:00,30.56,936.59515,658.69348,49.86133,0
2023-10-24T20:04:45+00:00,30.52,936.59937,658.65594,49.29785,0
2023-10-24T20:05:15+00:00,30.53,936.67975,657.94269,49.7998,0
2023-10-24T20:05:46+00:00,30.6,936.69092,657.84357,49.88965,0
2023-10-24T20:06:17+00:00,30.67,936.6922,657.83234,49.90918,0
2023-10-24T20:06:47+00:00,30.68,936.69971,657.76532,49.83984,0
2023-10-24T20:07:18+00:00,30.74,936.59253,658.71649,49.87012,0
2023-10-24T20:07:48+00:00,30.77,936.65283,658.18115,49.72168,0
2023-10-24T20:08:19+00:00,30.81,936.59686,658.67792,49.92383,0
2023-10-24T20:08:50+00:00,30.82,936.67456,657.98877,49.91309,0
2023-10-24T20:09:20+00:00,30.84,936.64081,658.28833,49.88086,0
2023-10-24T20:09:51+00:00,30.86,936.66742,658.052,50.01074,0
2023-10-24T20:10:22+00:00,30.88,936.68481,657.90308,50.00293,0
2023-10-24T20:10:52+00:00,30.93,936.71362,657.64209,49.9375,0
2023-10-24T20:11:23+00:00,30.96,936.69019,657.84998,49.71875,0
2023-10-24T20:11:54+00:00,30.94,936.73969,657.41058,49.82227,0
2023-10-24T20:12:24+00:00,30.96,936.76984,657.14325,49.49707,0
2023-10-24T20:12:55+00:00,30.95,936.71655,657.61584,49.74121,0
2023-10-24T20:13:26+00:00,30.96,936.78961,656.96802,49.99902,0
2023-10-24T20:13:56+00:00,30.99,936.7832,657.08484,49.86035,0
2023-10-24T20:14:27+00:00,30.97,936.80798,656.80511,49.99902,0
2023-10-24T20:14:57+00:00,31,936.79584,656.91284,49.90918,0
2023-10-24T20:15:28+00:00,31.02,936.79742,656.89838,50.01758,0
2023-10-24T20:15:59+00:00,31.02,936.81592,656.73444,49.99414,0
2023-10-24T20:16:29+00:00,31.04,936.80157,656.86194,50.06543,0
2023-10-24T20:17:00+00:00,31.03,936.79486,656.92139,50.05273,0
2023-10-24T20:17:31+00:00,30.98,936.83533,656.56244,49.12695,0
2023-10-24T20:18:01+00:00,30.99,936.83093,656.60156,50.23535,0
2023-10-24T20:18:32+00:00,31.01,936.79376,656.93103,50.2373,0
2023-10-24T20:19:03+00:00,31,936.81641,656.7301,50.14355,0
2023-10-24T20:19:33+00:00,30.97,936.79327,656.93536,50.20898,0
2023-10-24T20:20:04+00:00,31,936.80017,656.87427,50.25879,0
2023-10-24T20:20:34+00:00,31.01,936.83618,656.55493,50.75098,0
2023-10-24T20:21:05+00:00,31.04,936.79694,656.90265,50.4502,0
2023-10-24T20:21:36+00:00,31.02,936.80591,656.82336,49.95898,0
2023-10-24T20:22:06+00:00,30.96,936.83295,656.58331,49.78809,0
2023-10-24T20:22:37+00:00,30.94,936.8092,656.79388,49.35645,0
